Gene stable ID,Brain,Colon,Esophagus,Heart,Kidney,Liver,Pancreas,Stomach,Gene type
ENSG00000000003,5.799691,22.906008,18.107586,3.4142377,15.745596,23.313591,7.128223,10.594314,protein_coding
ENSG00000000005,0.16914554,0.7537477,0.28421533,0.25803864,0.95603096,0.018972334,0.050228942,0.2065833,protein_coding
ENSG00000000419,21.387617,40.514694,43.498722,24.60938,25.236029,22.603436,22.147223,37.47643,protein_coding
ENSG00000000457,2.830432,6.5851917,6.0151153,1.9024025,3.748399,4.0933456,3.0448697,5.2955403,protein_coding
ENSG00000000460,1.3475895,2.2315974,2.198975,0.68976754,0.98888654,1.2401505,0.6994605,1.5960387,protein_coding
ENSG00000000938,5.115242,9.094542,9.044563,5.3665314,6.968542,7.393894,2.9104881,8.042515,protein_coding
ENSG00000000971,3.7720087,18.315853,28.689909,54.564095,10.287676,199.90965,2.8729515,16.362883,protein_coding
ENSG00000001036,11.936454,31.576033,22.964733,18.16568,30.105265,24.06428,18.745176,33.03164,protein_coding
ENSG00000001084,10.6684885,18.914995,21.850657,4.286869,7.5879574,23.261522,6.2287316,18.729752,protein_coding
ENSG00000001167,11.078234,10.240786,10.754413,5.289579,7.796001,6.3009477,5.8911133,10.038259,protein_coding
ENSG00000001460,4.2614236,2.8490171,2.6056964,0.9333729,2.414907,0.4615268,1.0277807,1.7831035,protein_coding
ENSG00000001461,27.993664,9.010524,6.097621,3.6956658,5.324229,1.1640198,3.9721649,7.040507,protein_coding
ENSG00000001497,27.402088,21.287413,20.752043,6.420577,9.19594,6.0911407,6.7537656,13.685393,protein_coding
ENSG00000001561,16.347681,12.644885,11.827224,9.480109,9.981854,4.3872204,6.1516585,12.146295,protein_coding
ENSG00000001617,4.3843665,13.998668,57.61177,9.048708,32.07603,3.3367958,3.8805993,18.769358,protein_coding
ENSG00000001626,0.21522973,6.6541533,0.13299248,0.04357303,0.9649876,0.6468935,45.950882,0.21643817,protein_coding
ENSG00000001629,17.403978,15.635883,15.02342,6.238774,10.055025,4.8439,7.536495,11.433407,protein_coding
ENSG00000001630,34.51465,29.50767,33.735004,11.304563,20.019903,60.18469,18.138239,32.575634,protein_coding
ENSG00000001631,5.738051,8.978597,9.08726,3.8575668,5.791318,4.2580748,4.749123,7.9934673,protein_coding
ENSG00000002016,8.119782,13.936069,11.239091,4.639311,7.917909,5.2155876,5.0908175,8.398942,protein_coding
ENSG00000002079,0.01032619,0.0075167827,0.012165771,0.005035873,0.022836398,0.0096104825,0.0067669507,0.012042856,
ENSG00000002330,42.776108,44.730667,44.51195,28.036709,33.697384,22.896215,12.683175,42.37091,protein_coding
ENSG00000002549,25.043652,42.468548,40.882328,25.339485,53.196312,49.341347,12.070815,34.044727,protein_coding
ENSG00000002586,61.119358,238.75047,205.40659,118.4875,61.511627,75.75953,76.535614,145.71841,protein_coding
ENSG00000002587,5.051501,1.3545815,4.6466584,0.827027,5.087036,0.26708508,0.25883958,1.9519157,protein_coding
ENSG00000002726,0.015411471,47.783314,1.5308692,0.11787065,43.972103,1.8113952,0.14601311,0.8221585,protein_coding
ENSG00000002745,0.398345,0.68437386,0.24577668,0.06885156,0.14849806,0.14512432,0.083687305,0.27881798,protein_coding
ENSG00000002746,3.4344454,0.09726536,0.06524631,0.015342226,1.2730597,0.015886297,0.008160474,0.09422405,protein_coding
ENSG00000002822,5.480666,5.3631153,5.70028,3.2053823,3.568048,3.3473725,1.7524481,4.161398,protein_coding
ENSG00000002834,27.95191,54.16042,40.345177,16.350832,41.38441,35.296932,26.479227,56.45372,protein_coding
ENSG00000002919,12.076937,15.599609,19.226347,5.5882173,11.752063,7.832821,5.972286,12.812042,protein_coding
ENSG00000002933,19.840673,119.373375,46.42665,43.270718,193.86694,631.2313,17.440832,52.664497,protein_coding
ENSG00000003056,22.716255,47.055832,48.98946,26.98444,28.83161,18.78949,23.071913,40.50191,protein_coding
ENSG00000003096,5.2311444,5.9428196,6.3455553,2.384919,8.251207,0.7821019,1.6336026,3.9690351,protein_coding
ENSG00000003137,14.834636,4.785844,4.0283184,4.3826046,9.996979,0.75465894,0.38911214,1.3873858,protein_coding
ENSG00000003147,14.408284,8.113028,5.8129115,13.509739,11.351745,3.9207573,25.152018,17.749985,protein_coding
ENSG00000003249,29.111242,2.5164487,10.415153,1.3463366,8.008868,2.9065094,7.0702763,5.268893,protein_coding
ENSG00000003393,14.374915,4.434624,4.29477,4.2097335,3.632082,4.212046,1.7406288,3.846519,protein_coding
ENSG00000003400,1.6627429,8.080313,6.724703,2.8434956,6.1789675,3.853694,3.0419137,6.6551127,protein_coding
ENSG00000003402,11.2265215,33.988327,40.249264,30.746466,18.310963,10.655109,8.216193,21.063353,protein_coding
ENSG00000003436,1.2647774,22.65494,26.298246,14.406421,25.300274,63.088737,6.8157215,15.221334,protein_coding
ENSG00000003509,9.962037,21.380781,13.352058,10.596735,10.207897,9.159615,6.1044765,12.172046,protein_coding
ENSG00000003756,53.008537,92.73228,82.78023,32.78547,54.89106,31.007584,38.635006,67.57469,protein_coding
ENSG00000003987,7.362911,1.1427048,1.2956864,0.4147963,0.62237304,0.71829337,0.7432428,1.0208063,protein_coding
ENSG00000003989,3.9964623,10.974504,15.940157,9.756466,10.381204,101.0206,39.073162,12.228748,protein_coding
ENSG00000004059,193.45496,183.6394,242.54639,80.17654,143.8997,103.466286,122.67832,173.87405,protein_coding
ENSG00000004139,6.0244775,5.2951427,4.5918026,1.4058135,3.2865727,2.475924,4.684479,4.5589604,protein_coding
ENSG00000004142,65.66592,87.97907,102.10272,84.54347,108.34925,134.04015,53.380543,85.6306,protein_coding
ENSG00000004399,15.505717,31.474213,30.006699,26.765583,31.070032,9.982016,9.242851,21.713774,protein_coding
ENSG00000004455,9.640509,20.030342,18.543827,9.497474,24.708792,18.19915,8.731942,16.634554,protein_coding
ENSG00000004468,3.824764,2.1690283,2.1919649,3.1923008,1.0683465,2.3889515,0.2664517,1.361244,protein_coding
ENSG00000004478,48.489788,38.91718,52.545124,20.284548,44.753048,30.819862,25.213888,52.18467,protein_coding
ENSG00000004487,16.479961,27.845148,25.973011,9.577595,14.381665,8.838645,12.223328,21.47324,protein_coding
ENSG00000004534,50.535038,118.465195,110.76418,39.860992,69.60708,45.598614,46.764446,79.58189,protein_coding
ENSG00000004660,46.959446,13.396713,10.027556,3.470951,3.6069748,0.7590689,8.011129,5.6788125,protein_coding
ENSG00000004700,5.405552,18.089977,19.542418,9.83921,8.619713,5.3316836,5.942143,11.987825,protein_coding
ENSG00000004766,8.833075,8.795801,8.654104,3.3254373,5.1374397,2.8933728,3.3175228,6.518143,protein_coding
ENSG00000004776,22.129597,388.72757,225.30237,312.78116,41.27844,14.240136,16.196692,268.96677,protein_coding
ENSG00000004777,37.541912,16.209848,13.589118,4.3740416,10.755867,3.5087223,7.034914,13.544518,protein_coding
ENSG00000004779,61.040283,77.79959,62.95769,167.08934,57.970627,50.502613,23.821943,60.960407,protein_coding
ENSG00000004799,34.68517,424.97937,313.81558,316.7278,108.85445,66.68098,200.73988,300.2981,protein_coding
ENSG00000004809,0.041040525,0.07267003,0.06578178,0.030507201,0.055136938,0.040538628,0.028940165,0.065908656,protein_coding
ENSG00000004838,7.1159616,0.7778132,0.6728947,0.254268,3.2137136,1.32781,1.4311872,0.7364327,protein_coding
ENSG00000004846,0.0031606734,0.58285534,0.07752829,0.0110764615,0.026959889,0.008471046,0.010353106,0.16713242,protein_coding
ENSG00000004848,5.494601,0.12271449,0.039522786,0.011360607,0.03232268,0.012016408,0.9072339,1.030409,protein_coding
ENSG00000004864,7.2220445,16.505726,12.60365,5.174857,15.709544,47.962208,6.1811676,13.616207,protein_coding
ENSG00000004866,8.791291,9.426315,8.679819,7.7979875,7.6713634,9.042365,7.802138,9.419334,protein_coding
ENSG00000004897,13.515275,17.663645,17.972672,10.220731,9.292533,7.923409,5.7480035,13.09806,protein_coding
ENSG00000004939,0.39212954,0.09333538,0.16247304,0.31878954,36.00936,1.1128114,0.02577694,0.06181121,protein_coding
ENSG00000004948,0.58072215,0.027814562,0.02214723,0.018729767,0.8916246,0.005708369,0.007919974,0.018027818,protein_coding
ENSG00000004961,10.58519,21.117767,20.002766,19.466099,13.219226,8.339822,4.391767,14.227313,protein_coding
ENSG00000004975,18.564663,35.00601,37.783722,10.680124,21.009138,8.2283,9.324119,21.22702,protein_coding
ENSG00000005001,0.96936804,0.94143873,68.803696,0.033804614,20.059547,2.018157,12.732808,14.824025,protein_coding
ENSG00000005007,34.23476,51.227776,55.29378,19.111017,32.605743,25.774406,24.240576,40.64521,protein_coding
ENSG00000005020,9.070587,18.071178,26.43613,2.854947,15.04726,3.0771027,2.932,12.809281,protein_coding
ENSG00000005022,148.26672,430.16843,348.13107,103.06581,379.2899,186.0729,320.76315,479.6537,protein_coding
ENSG00000005059,2.920513,8.728978,11.06203,7.029126,3.5849922,1.3965735,1.5015893,5.2714696,protein_coding
ENSG00000005073,0.012494191,35.690445,0.06378736,0.014688577,7.737178,0.033581015,0.013701466,0.027972123,protein_coding
ENSG00000005075,58.467068,67.64616,67.02313,55.32178,54.24283,49.175903,27.485743,61.447803,protein_coding
ENSG00000005100,8.592236,11.364318,11.78436,4.192221,6.261041,7.2065444,5.8638997,9.845345,protein_coding
ENSG00000005102,0.028656853,7.3767376,9.981491,12.499022,0.23970279,0.11713856,0.9550441,4.258309,protein_coding
ENSG00000005108,1.8038175,1.9655491,1.5380603,0.61297554,4.292611,0.3842544,0.29915825,1.0121675,protein_coding
ENSG00000005156,6.192816,11.343944,12.157441,4.576554,5.329401,4.7214994,5.8936615,8.956518,protein_coding
ENSG00000005175,8.11441,12.619561,10.548706,5.07561,5.69539,4.3797545,3.7315943,7.793325,protein_coding
ENSG00000005187,0.06061947,4.0813866,1.8015932,4.227749,9.071156,8.693389,9.39956,10.824483,protein_coding
ENSG00000005189,2.1821728,2.7270696,2.560253,1.716161,1.3560681,1.0814874,1.3566408,7.7181,protein_coding
ENSG00000005194,25.767653,31.50957,34.207188,25.388842,29.279016,19.284264,13.226833,29.43893,protein_coding
ENSG00000005206,27.523672,43.45398,27.59477,11.136203,30.837069,17.198734,24.65573,32.961086,protein_coding
ENSG00000005238,12.307755,12.983924,16.214108,7.4810476,8.308248,4.3014727,2.539448,8.989637,protein_coding
ENSG00000005243,7.748258,44.07707,49.825893,24.760668,15.075151,18.234507,6.56238,26.731678,protein_coding
ENSG00000005249,22.468298,16.631788,40.67568,9.554313,7.5538235,1.2870384,3.6919854,11.383399,protein_coding
ENSG00000005302,8.228383,12.508481,12.570877,4.4118533,7.306863,4.821622,3.8215492,9.098122,protein_coding
ENSG00000005339,14.777374,27.757114,26.886646,9.584844,11.708063,8.899364,9.683585,19.406181,protein_coding
ENSG00000005379,51.435276,21.866058,17.398964,5.338556,14.568367,4.293365,9.400811,16.333483,protein_coding
ENSG00000005381,1.2515213,0.3436278,0.39481175,0.68836117,0.32725352,1.6632406,0.117393784,0.24114215,protein_coding
ENSG00000005421,0.68490285,0.15456775,0.083410636,0.13913985,0.14621235,182.40436,0.29415286,0.13228592,protein_coding
ENSG00000005436,4.820276,7.7132945,6.931385,3.4038358,5.8085103,6.434894,4.374741,5.8882437,protein_coding
ENSG00000005448,20.308302,12.220975,11.179011,3.8215797,16.77179,2.738529,4.266131,10.602961,protein_coding
ENSG00000005469,5.3682613,10.888071,14.41244,3.1630838,7.5132637,8.3745165,2.7280657,5.8549666,protein_coding
ENSG00000005471,0.18325269,1.0735844,0.63490254,1.4965743,0.27753186,34.69062,0.055607032,0.24087687,protein_coding
ENSG00000005483,15.746781,24.679268,21.919106,9.040326,10.353383,5.650996,8.168726,16.616503,protein_coding
ENSG00000005486,174.69115,49.7823,50.821323,28.561733,76.24384,48.730995,27.625692,54.844505,protein_coding
ENSG00000005513,47.675156,4.972575,3.2064972,3.05726,0.8757477,0.23083098,1.1841098,1.696242,protein_coding
ENSG00000005700,14.20439,17.595144,21.496553,11.357212,12.141514,23.35928,13.986621,18.223413,protein_coding
ENSG00000005801,10.027684,7.812907,6.0925097,2.9194086,6.3566313,4.9739733,5.1501346,7.3900633,protein_coding
ENSG00000005810,12.69941,9.694464,12.010433,4.801726,4.9561806,3.056331,4.1132026,6.9831476,protein_coding
ENSG00000005812,22.696047,33.798737,35.185226,14.390516,18.210537,12.658399,9.678036,22.512587,protein_coding
ENSG00000005844,0.9235152,3.552416,1.5588597,0.83093184,2.669011,5.4278407,0.6191741,2.879761,protein_coding
ENSG00000005882,51.744877,42.552525,34.330135,52.62941,32.93923,16.589449,20.831137,32.074497,protein_coding
ENSG00000005884,14.230859,42.849552,52.346214,13.677664,102.48706,3.1413639,14.427699,45.15816,protein_coding
ENSG00000005889,4.619284,10.944645,9.910806,4.1189704,4.348843,4.645833,4.3363976,7.594688,protein_coding
ENSG00000005893,34.526344,21.865406,27.266247,12.148024,22.375484,23.56857,11.508838,20.54432,protein_coding
ENSG00000005961,2.5890439,0.87079006,0.96733105,1.1445316,1.679089,0.52634484,0.18960048,0.76394653,protein_coding
ENSG00000005981,1.3108693,0.09357712,0.06312138,0.63680696,0.2051183,0.26765007,0.19837023,0.09561947,protein_coding
ENSG00000006007,38.948055,63.634182,52.203136,33.56578,23.11369,13.263856,16.293623,42.433815,protein_coding
ENSG00000006015,109.73882,87.84327,71.64328,60.185356,76.72563,59.834793,48.84375,72.53992,protein_coding
ENSG00000006016,17.58023,9.67546,25.271292,35.407696,7.7289367,1.2671765,5.2410517,8.06525,protein_coding
ENSG00000006025,13.44121,27.608915,7.939782,5.1719155,13.223213,2.0244818,12.964188,41.8211,protein_coding
ENSG00000006042,13.92286,24.75498,16.39935,8.228948,13.379023,4.3825693,15.110362,28.819765,protein_coding
ENSG00000006047,1.360372,16.16078,7.247555,1.2335204,3.2859588,2.509121,0.43647906,2.451235,protein_coding
ENSG00000006059,0.046815895,0.016772479,0.6902702,0.010275951,0.009918366,0.007988872,0.00710081,0.009739438,protein_coding
ENSG00000006062,6.935436,31.381155,20.885021,10.250979,10.692473,7.14107,6.738157,18.150194,protein_coding
ENSG00000006071,18.65929,0.93629175,0.29378605,0.9163225,0.4444073,0.074451126,10.857304,4.63144,protein_coding
ENSG00000006116,42.286953,0.029031651,0.024888163,0.019233722,0.018864026,0.019197227,0.039589174,0.014135037,protein_coding
ENSG00000006118,53.285416,5.6328316,10.272892,3.9983914,7.047786,0.94691205,2.9522314,21.88124,protein_coding
ENSG00000006125,79.088524,59.429146,63.72885,32.406067,51.49184,14.517331,18.634113,57.225445,protein_coding
ENSG00000006128,83.32145,15.466196,2.5380073,0.9107459,5.2607064,0.18910106,0.38054946,6.304762,protein_coding
ENSG00000006194,5.790354,7.7704325,7.2628903,2.8755374,5.385268,3.8960862,3.0348587,7.343501,protein_coding
ENSG00000006210,26.235506,13.878077,23.397114,12.258185,24.151281,5.6486907,5.6782494,11.305611,protein_coding
ENSG00000006282,44.82365,59.73222,42.351997,32.077248,51.753067,28.660015,31.523628,58.049473,protein_coding
ENSG00000006283,7.4085164,0.6199148,0.3220062,1.5464437,0.0521826,0.022151602,0.059480052,0.3600378,protein_coding
ENSG00000006327,5.055206,31.978176,28.522654,56.53044,76.422325,45.77508,54.43649,62.926575,protein_coding
ENSG00000006377,1.6174862,0.20902348,0.1007523,0.04478804,0.07036075,0.0036541985,0.0047804974,0.062100124,protein_coding
ENSG00000006432,11.674788,1.1592046,5.7664294,0.5444015,2.1276448,1.6830167,2.3976824,2.5729942,protein_coding
ENSG00000006451,24.52302,26.344856,41.528996,11.136158,15.019913,9.06306,7.8169246,18.865034,protein_coding
ENSG00000006453,0.8001287,17.343163,17.993813,2.3061259,12.613798,22.78546,20.54896,53.41897,protein_coding
ENSG00000006459,4.257068,13.92421,13.175631,5.5913663,4.1679907,4.853106,4.3493857,10.902834,protein_coding
ENSG00000006468,30.974358,3.9160905,3.8709521,6.3230414,1.8735024,1.288089,0.6341168,2.0228043,protein_coding
ENSG00000006530,9.474553,8.254827,8.444499,4.995268,6.2927747,4.213563,3.4017375,7.4014344,protein_coding
ENSG00000006534,2.6683211,13.913349,11.686389,2.601868,14.156085,2.75004,4.480468,11.66259,protein_coding
ENSG00000006555,0.79172564,9.98806,48.906803,0.09054138,7.9468036,3.8325818,5.3093276,6.5794554,protein_coding
ENSG00000006576,4.726086,7.201036,7.6656775,4.764559,3.7876954,1.8940432,2.1491213,4.1219654,protein_coding
ENSG00000006606,0.16938451,0.7881258,1.5725389,1.391252,1.3141406,0.26110178,0.41687953,0.85030276,protein_coding
ENSG00000006607,4.3033133,8.312695,6.8753777,2.283647,4.1480045,3.0677779,2.902188,6.3087616,protein_coding
ENSG00000006611,6.4226637,18.046734,0.16327652,0.0806902,26.28519,0.5954989,2.1052945,7.202745,protein_coding
ENSG00000006625,28.694849,35.86992,48.417625,13.966864,28.108488,16.893858,15.502397,31.123613,protein_coding
ENSG00000006634,2.288068,3.405377,3.7419436,0.96427786,2.0800245,1.7320037,1.7876424,3.51274,protein_coding
ENSG00000006638,0.6876775,3.739318,7.2370343,2.2137206,5.787852,4.1360197,0.5935769,3.3924851,protein_coding
ENSG00000006652,12.036564,21.687717,20.675705,11.522381,12.975915,11.8949995,30.38455,24.081892,protein_coding
ENSG00000006659,0.015568591,0.009809587,0.007142432,0.0026207687,0.003059861,0.0022548083,0.002698427,0.0046918634,protein_coding
ENSG00000006695,2.690073,7.226036,6.986534,7.7308607,3.8143396,3.1550696,2.1965477,5.3686557,protein_coding
ENSG00000006704,5.2440243,12.834241,19.198612,5.3004465,11.350446,2.1465394,3.8704965,12.389708,protein_coding
ENSG00000006712,49.60236,61.565506,69.48379,33.72037,37.937954,32.962425,20.259443,51.6937,protein_coding
ENSG00000006715,19.220636,16.221308,16.009525,7.4592657,11.600639,6.1201158,7.5318685,12.235609,protein_coding
ENSG00000006740,24.953426,11.511846,4.928806,3.9665804,4.3274674,0.74699146,2.9409342,6.1378336,protein_coding
ENSG00000006744,24.147556,43.86323,53.26652,25.670784,25.77795,26.245333,16.840729,35.75609,protein_coding
ENSG00000006747,1.8810793,4.162629,4.5757713,0.06837141,18.83638,0.025210457,0.3085995,2.9205382,protein_coding
ENSG00000006756,2.9935956,12.085498,10.299546,2.7500775,19.083664,15.543841,17.837246,27.434135,protein_coding
ENSG00000006757,9.294189,5.715722,8.189325,8.117913,11.057097,7.6604404,4.978674,9.1586275,protein_coding
ENSG00000006788,0.02218705,0.25425318,0.06306663,0.038863044,0.004439713,0.0029448192,0.005960565,2.019295,protein_coding
ENSG00000006831,37.692173,37.536552,41.485672,17.501425,18.099539,42.672134,16.25574,44.024857,protein_coding
ENSG00000006837,2.7144382,1.8177831,1.6211694,1.1794573,1.3734405,0.4543792,0.42269757,1.2458658,protein_coding
ENSG00000007001,1.3576604,0.042005524,0.035910275,0.020095993,6.6579165,2.4038231,0.019254452,0.01997637,protein_coding
ENSG00000007038,0.17296866,0.63925606,0.9981079,0.058264427,0.15975215,0.14005186,1.0058746,0.9031182,protein_coding
ENSG00000007047,23.811577,16.326303,19.474277,9.164361,10.425872,9.617582,6.26043,13.845168,protein_coding
ENSG00000007062,1.7507579,11.571105,2.2926674,1.3686737,19.055136,0.8520625,5.522556,7.8843145,protein_coding
ENSG00000007080,91.82228,118.06746,124.103134,65.03966,71.96319,46.1558,35.528156,84.054756,protein_coding
ENSG00000007129,1.1861365,1.0959078,0.57026494,0.34374222,0.91001976,0.59840834,0.19229674,0.6805308,protein_coding
ENSG00000007168,57.87177,49.934574,49.635956,24.326933,24.086481,12.5048,12.518825,34.614273,protein_coding
ENSG00000007171,1.2764848,3.4164813,0.6338676,0.17123114,1.1550261,0.08570926,0.06668478,0.20098779,protein_coding
ENSG00000007174,1.3864796,0.053395625,0.057266135,0.018601133,0.2765974,0.008522798,0.10160828,0.05120019,protein_coding
ENSG00000007202,28.07312,42.179928,41.87516,18.518219,31.123014,16.036612,17.69959,33.419216,protein_coding
ENSG00000007216,0.020483037,6.8284755,0.09602278,0.0074208225,17.465649,0.4561772,0.06790126,0.093766764,protein_coding
ENSG00000007237,97.53535,32.953,28.175219,26.712786,1.9961799,0.85465294,1.8427461,11.3923,protein_coding
ENSG00000007255,26.939264,38.07572,28.667492,12.629779,53.20573,35.091824,16.18024,34.929256,protein_coding
ENSG00000007264,17.067125,1.014325,0.9912683,0.34258667,1.194153,1.0532527,0.3919239,1.00312,protein_coding
ENSG00000007306,0.022978606,222.84845,21.055613,0.02600533,0.060852114,0.081241354,1.3823105,0.27375713,protein_coding
ENSG00000007312,0.56811005,8.86638,6.5295506,4.510567,6.8593917,2.45194,0.88487226,5.136569,protein_coding
ENSG00000007314,0.14376266,1.7585462,0.40316418,0.69125277,0.7996762,0.16935953,0.20820476,0.75578314,protein_coding
ENSG00000007341,2.5728948,4.496538,4.438946,1.946498,3.203408,1.7874849,2.3010938,3.449687,protein_coding
ENSG00000007350,0.22487259,0.12522085,0.13734055,2.1360252,0.20263766,0.11601989,0.030394977,0.10794476,protein_coding
ENSG00000007372,8.656106,0.0454381,0.022278482,0.0059941644,0.014514165,0.0055137943,1.3673352,0.13675083,protein_coding
ENSG00000007376,15.658253,17.229403,17.267115,6.087989,11.573887,8.817822,8.548951,17.886328,protein_coding
ENSG00000007384,9.277219,47.220745,58.278652,27.049847,21.101707,7.180992,12.00584,30.664667,protein_coding
ENSG00000007392,44.53022,60.078056,49.067204,17.380363,44.272594,22.670961,28.483744,43.752705,protein_coding
ENSG00000007402,12.038019,2.556911,2.0907457,5.388684,3.4202335,0.4337361,1.8556536,4.5668445,protein_coding
ENSG00000007516,47.51432,5.3503423,2.790353,1.9270313,12.843082,5.6705503,7.398464,5.85952,protein_coding
ENSG00000007520,60.99617,88.222404,84.312126,47.27679,56.44232,40.471508,38.464123,69.06976,protein_coding
ENSG00000007541,18.583235,17.12594,18.654991,6.8001165,34.74305,11.325832,15.553235,15.986158,protein_coding
ENSG00000007545,14.937648,18.95865,17.654299,6.9087715,10.588839,5.1630545,6.682812,13.799464,protein_coding
ENSG00000007866,3.0566826,150.46785,134.4539,30.421967,26.34645,16.871357,9.004468,73.04829,protein_coding
ENSG00000007908,2.2193117,6.909571,6.1225686,5.557332,6.455346,4.1079035,0.73851687,9.032422,protein_coding
ENSG00000007923,10.863149,19.369936,17.123507,12.875443,19.851128,9.483903,7.6919084,14.556059,protein_coding
ENSG00000007933,0.6976186,1.3637182,4.6889677,2.10948,10.926703,176.71512,1.4620346,2.3867524,protein_coding
ENSG00000007944,4.7368007,17.866224,14.084238,4.315288,10.024609,1.7034054,4.7183137,14.532614,protein_coding
ENSG00000007952,0.45959222,18.385271,0.2478871,0.06501106,0.18467098,0.11562991,0.06310316,0.16607572,protein_coding
ENSG00000007968,0.035285927,3.1573813,5.431582,0.11827934,0.25793302,0.28709352,0.0915466,1.1318873,protein_coding
ENSG00000008018,59.374386,125.36238,123.83372,66.08453,78.30689,87.00531,48.193012,98.04938,protein_coding
ENSG00000008056,156.96759,3.795175,1.5118876,5.5103154,1.001399,1.6552554,1.1402533,1.8557192,protein_coding
ENSG00000008083,12.723212,8.779915,13.187148,4.444676,4.508071,2.7435014,2.602948,7.068093,protein_coding
ENSG00000008086,6.4133134,2.2925165,3.2788064,2.3795168,1.6042565,0.62647945,1.0806738,1.8757147,protein_coding
ENSG00000008118,23.401947,0.6234539,0.27257672,0.1520066,7.7559032,0.20924224,0.15963115,0.25186276,protein_coding
ENSG00000008128,12.343674,26.822832,21.347446,7.4120135,14.149784,11.6649685,9.498879,20.46073,protein_coding
ENSG00000008130,13.615555,39.693188,39.22867,13.751325,21.964012,57.946728,17.842768,37.00793,protein_coding
ENSG00000008196,1.200785,0.1688008,2.350096,0.020449731,6.5441427,0.0032201845,0.0036492317,0.0055996883,protein_coding
ENSG00000008197,0.07088694,0.0011275611,0.0019386597,0.0014230778,0.0015745304,0.0007347801,0.0010257135,0.002711552,protein_coding
ENSG00000008226,1.7114853,0.8619781,0.6614762,0.33546704,1.0949969,1.5832018,0.40499488,0.7679949,protein_coding
ENSG00000008256,18.60451,26.78578,29.051872,19.529118,14.451119,3.1532726,4.9864182,18.346153,protein_coding
ENSG00000008277,21.479288,1.4929619,0.79446113,0.52863663,2.4606168,0.108326994,0.4075402,0.67436486,protein_coding
ENSG00000008282,40.74588,116.259995,142.76515,44.566628,61.42279,32.91517,33.355526,87.46159,protein_coding
ENSG00000008283,17.23745,18.5238,27.88091,7.6681485,19.081629,11.564873,53.509476,33.55375,protein_coding
ENSG00000008294,42.47023,31.840178,32.06838,15.798767,18.92287,11.144017,14.008363,21.176111,protein_coding
ENSG00000008300,14.074627,1.0363489,0.6138268,0.2122789,0.4971887,0.31450948,0.850106,1.1435382,protein_coding
ENSG00000008311,10.527852,24.398989,39.327732,13.014782,15.382249,38.991474,19.974411,29.29851,protein_coding
ENSG00000008323,0.035066508,14.030958,11.127293,0.10286177,1.1566771,1.8039675,2.2751365,3.6545389,protein_coding
ENSG00000008324,11.631149,6.5916057,6.969269,3.5070066,6.6204705,6.364307,3.9404783,8.174857,protein_coding
ENSG00000008382,13.252523,18.908484,13.069462,8.2979145,12.781888,14.987128,7.6720223,14.119294,protein_coding
ENSG00000008394,16.907856,26.927511,23.148577,10.114053,20.513824,166.27681,11.3351965,19.813742,protein_coding
ENSG00000008405,14.414266,20.488422,21.516266,9.430735,9.828248,8.200946,6.1212635,17.978256,protein_coding
ENSG00000008438,0.62219375,0.46378762,0.49571273,0.8547984,0.65195405,1.6506976,0.13395894,0.5670986,protein_coding
ENSG00000008441,76.73374,61.80362,61.890213,27.383692,8.268031,9.411108,7.243677,36.536606,protein_coding
ENSG00000008513,5.2501698,9.357859,15.336617,31.671108,19.393597,33.402027,7.263191,18.297031,protein_coding
ENSG00000008516,0.62097687,2.128489,1.6991036,1.4733611,1.3095837,2.3357034,0.827122,3.2743697,protein_coding
ENSG00000008517,3.8692563,39.19935,14.571606,29.986317,104.21505,150.02246,112.17426,13.10839,protein_coding
ENSG00000008710,99.86654,56.183685,53.436234,18.29555,9.413422,6.8569546,8.1962,31.484455,protein_coding
ENSG00000008735,107.516495,2.7321005,2.1767914,0.30138478,0.6914263,0.40090922,1.7039963,2.1101415,protein_coding
ENSG00000008838,29.954618,37.75273,36.664165,19.977465,26.761724,15.896705,14.77871,32.640293,protein_coding
ENSG00000008853,29.671293,8.064336,9.743595,11.683511,9.594278,1.6537868,3.3187113,9.863399,protein_coding
ENSG00000008869,10.3388815,13.311654,13.626002,6.3374095,7.538272,6.9290648,11.570991,12.583712,protein_coding
ENSG00000008952,53.89008,44.336212,38.74218,15.974299,25.812351,29.153933,25.11514,41.45344,protein_coding
ENSG00000008988,68.46678,181.82376,171.57439,72.120285,108.977905,69.146904,97.96493,163.01971,protein_coding
ENSG00000009307,110.25869,325.337,292.00793,151.49588,104.44334,58.182617,80.73629,186.54553,protein_coding
ENSG00000009335,19.241274,35.19048,39.341557,17.708288,17.205362,17.945375,14.021992,28.010326,protein_coding
ENSG00000009413,9.331201,14.679659,11.75852,4.0341816,4.0555367,2.605891,3.497587,9.545652,protein_coding
ENSG00000009694,8.265276,3.016839,5.596942,0.28113705,1.704343,5.930558,0.10130322,1.6066457,protein_coding
ENSG00000009709,0.40022537,0.010117726,0.012481201,0.0038258454,0.0027264697,0.0021725781,0.0013502213,0.0044122096,protein_coding
ENSG00000009724,4.7782164,5.471187,4.298038,1.2320489,1.6885589,101.94246,2.4044907,4.0374727,protein_coding
ENSG00000009765,0.04042816,1.4644918,0.0619104,0.030339427,3.4834893,4.3868246,0.09769722,0.59097904,protein_coding
ENSG00000009780,7.0374923,10.573475,9.995353,3.8866088,5.329048,3.1872187,3.6746466,6.91279,protein_coding
